Index	Input Santa Fe	Target	Training result	Node vc difference
1224	3.100000e+01	3.600000e+01	3.479582e+01	3.147663e+00
1225	3.600000e+01	5.900000e+01	5.860385e+01	2.967865e+00
1226	5.900000e+01	9.700000e+01	9.579280e+01	2.429049e+00
1227	9.700000e+01	1.010000e+02	1.047193e+02	2.277841e+00
1228	1.010000e+02	6.500000e+01	6.324266e+01	2.902261e+00
1229	6.500000e+01	3.900000e+01	3.692730e+01	3.188916e+00
1230	3.900000e+01	3.100000e+01	3.143595e+01	3.189000e+00
1231	3.100000e+01	3.600000e+01	3.064426e+01	3.151263e+00
1232	3.600000e+01	5.800000e+01	5.648304e+01	2.962490e+00
1233	5.800000e+01	9.800000e+01	9.818776e+01	2.443665e+00
1234	9.800000e+01	1.030000e+02	1.076346e+02	2.280582e+00
1235	1.030000e+02	6.500000e+01	6.475799e+01	2.923294e+00
1236	6.500000e+01	3.800000e+01	3.566864e+01	3.207918e+00
1237	3.800000e+01	2.900000e+01	2.691147e+01	3.192720e+00
1238	2.900000e+01	3.500000e+01	3.744714e+01	3.192104e+00
1239	3.500000e+01	5.900000e+01	6.278683e+01	2.999070e+00
1240	5.900000e+01	1.000000e+02	1.001581e+02	2.427284e+00
1241	1.000000e+02	1.060000e+02	1.076314e+02	2.278733e+00
1242	1.060000e+02	6.500000e+01	6.600926e+01	2.950327e+00
1243	6.500000e+01	3.600000e+01	3.553825e+01	3.231641e+00
1244	3.600000e+01	2.900000e+01	2.810279e+01	3.243543e+00
1245	2.900000e+01	3.300000e+01	3.299791e+01	3.207044e+00
1246	3.300000e+01	5.700000e+01	5.500526e+01	3.051976e+00
1247	5.700000e+01	1.000000e+02	9.979763e+01	2.449309e+00
1248	1.000000e+02	1.090000e+02	1.127129e+02	2.272598e+00
1249	1.090000e+02	6.600000e+01	6.886324e+01	2.961195e+00
1250	6.600000e+01	3.600000e+01	3.728597e+01	3.248487e+00
1251	3.600000e+01	2.800000e+01	2.701622e+01	3.254775e+00
1252	2.800000e+01	3.200000e+01	3.327901e+01	3.229803e+00
1253	3.200000e+01	5.600000e+01	5.119409e+01	3.087685e+00
1254	5.600000e+01	1.000000e+02	1.056372e+02	2.460712e+00
1255	1.000000e+02	1.120000e+02	1.137592e+02	2.265224e+00
1256	1.120000e+02	6.800000e+01	7.024537e+01	2.968152e+00
1257	6.800000e+01	3.700000e+01	3.276358e+01	3.269457e+00
1258	3.700000e+01	2.700000e+01	2.680884e+01	3.245256e+00
1259	2.700000e+01	3.000000e+01	2.738443e+01	3.261547e+00
1260	3.000000e+01	5.400000e+01	4.835505e+01	3.138627e+00
1261	5.400000e+01	1.000000e+02	9.967064e+01	2.495650e+00
1262	1.000000e+02	1.160000e+02	1.157802e+02	2.256668e+00
1263	1.160000e+02	7.100000e+01	6.712008e+01	2.965228e+00
1264	7.100000e+01	3.700000e+01	3.814890e+01	3.279225e+00
1265	3.700000e+01	2.700000e+01	2.506691e+01	3.278083e+00
1266	2.700000e+01	3.000000e+01	3.025516e+01	3.265376e+00
1267	3.000000e+01	5.100000e+01	4.980748e+01	3.145264e+00
1268	5.100000e+01	9.800000e+01	9.652430e+01	2.550108e+00
1269	9.800000e+01	1.200000e+02	1.193984e+02	2.236056e+00
1270	1.200000e+02	7.400000e+01	7.436062e+01	2.950040e+00
1271	7.400000e+01	3.700000e+01	3.427490e+01	3.288749e+00
1272	3.700000e+01	2.600000e+01	2.402022e+01	3.302172e+00
1273	2.600000e+01	2.800000e+01	2.851150e+01	3.296312e+00
1274	2.800000e+01	4.800000e+01	4.387695e+01	3.198759e+00
1275	4.800000e+01	9.500000e+01	9.423212e+01	2.609934e+00
1276	9.500000e+01	1.240000e+02	1.205596e+02	2.222665e+00
1277	1.240000e+02	7.900000e+01	7.932549e+01	2.930589e+00
1278	7.900000e+01	3.900000e+01	3.863005e+01	3.289919e+00
1279	3.900000e+01	2.700000e+01	2.416376e+01	3.311626e+00
1280	2.700000e+01	2.700000e+01	2.939302e+01	3.292872e+00
1281	2.700000e+01	4.400000e+01	4.610868e+01	3.223803e+00
1282	4.400000e+01	9.100000e+01	8.879872e+01	2.704994e+00
1283	9.100000e+01	1.280000e+02	1.240452e+02	2.203257e+00
1284	1.280000e+02	8.500000e+01	8.241879e+01	2.895155e+00
1285	8.500000e+01	4.100000e+01	4.058223e+01	3.294427e+00
1286	4.100000e+01	2.600000e+01	2.432049e+01	3.328587e+00
1287	2.600000e+01	2.600000e+01	2.567340e+01	3.319645e+00
1288	2.600000e+01	4.100000e+01	3.827242e+01	3.256159e+00
1289	4.100000e+01	8.500000e+01	8.331905e+01	2.785983e+00
1290	8.500000e+01	1.300000e+02	1.245445e+02	2.201968e+00
1291	1.300000e+02	9.100000e+01	9.138646e+01	2.825267e+00
1292	9.100000e+01	4.400000e+01	4.054954e+01	3.283976e+00
1293	4.400000e+01	2.600000e+01	2.641445e+01	3.330793e+00
1294	2.600000e+01	2.500000e+01	2.710230e+01	3.325433e+00
1295	2.500000e+01	3.700000e+01	3.624501e+01	3.283093e+00
1296	3.700000e+01	7.700000e+01	7.238359e+01	2.897792e+00
1297	7.700000e+01	1.310000e+02	1.290862e+02	2.218767e+00
1298	1.310000e+02	1.010000e+02	1.036881e+02	2.752053e+00
1299	1.010000e+02	4.700000e+01	4.535399e+01	3.258358e+00
1300	4.700000e+01	2.700000e+01	2.275863e+01	3.368040e+00
1301	2.700000e+01	2.400000e+01	2.697526e+01	3.318639e+00
1302	2.400000e+01	3.400000e+01	3.549984e+01	3.322457e+00
1303	3.400000e+01	6.800000e+01	7.012937e+01	2.993494e+00
1304	6.800000e+01	1.290000e+02	1.177660e+02	2.284198e+00
1305	1.290000e+02	1.120000e+02	1.106188e+02	2.630888e+00
1306	1.120000e+02	5.300000e+01	5.222520e+01	3.240734e+00
1307	5.300000e+01	2.800000e+01	2.728904e+01	3.382174e+00
1308	2.800000e+01	2.300000e+01	2.381714e+01	3.330972e+00
1309	2.300000e+01	3.000000e+01	2.883738e+01	3.360516e+00
1310	3.000000e+01	6.100000e+01	5.864743e+01	3.138598e+00
1311	6.100000e+01	1.230000e+02	1.228881e+02	2.380439e+00
1312	1.230000e+02	1.230000e+02	1.169461e+02	2.512737e+00
1313	1.230000e+02	6.000000e+01	5.426624e+01	3.233245e+00
1314	6.000000e+01	3.000000e+01	2.816104e+01	3.381380e+00
1315	3.000000e+01	2.200000e+01	2.476857e+01	3.332951e+00
1316	2.200000e+01	2.600000e+01	2.338765e+01	3.393022e+00
1317	2.600000e+01	5.200000e+01	4.764534e+01	3.257730e+00
1318	5.200000e+01	1.130000e+02	1.147352e+02	2.520099e+00
1319	1.130000e+02	1.330000e+02	1.311034e+02	2.351476e+00
1320	1.330000e+02	6.800000e+01	6.828532e+01	3.184916e+00
1321	6.800000e+01	3.100000e+01	3.084659e+01	3.394653e+00
1322	3.100000e+01	2.100000e+01	2.095672e+01	3.368491e+00
1323	2.100000e+01	2.400000e+01	2.313510e+01	3.423694e+00
1324	2.400000e+01	4.400000e+01	4.405755e+01	3.317610e+00
1325	4.400000e+01	1.010000e+02	9.798902e+01	2.684959e+00
1326	1.010000e+02	1.400000e+02	1.371770e+02	2.221169e+00
1327	1.400000e+02	8.100000e+01	8.064017e+01	3.116377e+00
1328	8.100000e+01	3.400000e+01	3.022514e+01	3.365823e+00
1329	3.400000e+01	2.100000e+01	1.764218e+01	3.395918e+00
1330	2.100000e+01	2.100000e+01	2.117736e+01	3.430357e+00
1331	2.100000e+01	3.600000e+01	3.727057e+01	3.388550e+00
1332	3.600000e+01	8.600000e+01	8.516737e+01	2.881051e+00
1333	8.600000e+01	1.440000e+02	1.407174e+02	2.172568e+00
1334	1.440000e+02	9.500000e+01	9.120830e+01	2.988324e+00
1335	9.500000e+01	3.900000e+01	4.196290e+01	3.340169e+00
1336	3.900000e+01	2.200000e+01	1.793259e+01	3.419321e+00
1337	2.200000e+01	1.900000e+01	2.140728e+01	3.404200e+00
1338	1.900000e+01	3.000000e+01	2.953522e+01	3.446592e+00
1339	3.000000e+01	7.100000e+01	6.445018e+01	3.067407e+00
1340	7.100000e+01	1.400000e+02	1.361019e+02	2.240976e+00
1341	1.400000e+02	1.140000e+02	1.106433e+02	2.806949e+00
1342	1.140000e+02	4.800000e+01	4.513958e+01	3.317016e+00
1343	4.800000e+01	2.300000e+01	2.351023e+01	3.440977e+00
1344	2.300000e+01	1.900000e+01	1.923944e+01	3.404551e+00
1345	1.900000e+01	2.500000e+01	2.590269e+01	3.474686e+00
1346	2.500000e+01	5.500000e+01	5.503909e+01	3.263747e+00
1347	5.500000e+01	1.270000e+02	1.259508e+02	2.450259e+00
1348	1.270000e+02	1.330000e+02	1.321265e+02	2.541846e+00
1349	1.330000e+02	6.000000e+01	5.577446e+01	3.280395e+00
1350	6.000000e+01	2.600000e+01	2.900831e+01	3.436995e+00
1351	2.600000e+01	1.800000e+01	1.712091e+01	3.403317e+00
1352	1.800000e+01	2.100000e+01	1.901938e+01	3.504505e+00
1353	2.100000e+01	4.200000e+01	4.268252e+01	3.409609e+00
1354	4.200000e+01	1.070000e+02	1.085758e+02	2.721717e+00
1355	1.070000e+02	1.470000e+02	1.462484e+02	2.271911e+00
1356	1.470000e+02	7.600000e+01	7.304978e+01	3.203063e+00
1357	7.600000e+01	3.100000e+01	3.239015e+01	3.430838e+00
1358	3.100000e+01	1.800000e+01	1.980910e+01	3.413718e+00
1359	1.800000e+01	1.900000e+01	1.772825e+01	3.495095e+00
1360	1.900000e+01	3.200000e+01	3.925262e+01	3.456635e+00
1361	3.200000e+01	8.400000e+01	7.913334e+01	2.957218e+00
1362	8.400000e+01	1.520000e+02	1.501912e+02	2.135261e+00
1363	1.520000e+02	9.900000e+01	9.632646e+01	3.055074e+00
1364	9.900000e+01	3.900000e+01	3.783961e+01	3.364124e+00
1365	3.900000e+01	1.900000e+01	1.883624e+01	3.436966e+00
1366	1.900000e+01	1.700000e+01	1.802833e+01	3.473014e+00
1367	1.700000e+01	2.600000e+01	2.665585e+01	3.520594e+00
1368	2.600000e+01	6.200000e+01	6.282195e+01	3.185241e+00
1369	6.200000e+01	1.430000e+02	1.399227e+02	2.298384e+00
1370	1.430000e+02	1.270000e+02	1.259539e+02	2.795144e+00
1371	1.270000e+02	5.100000e+01	5.106914e+01	3.344274e+00
1372	5.100000e+01	2.300000e+01	2.274414e+01	3.467106e+00
1373	2.300000e+01	1.700000e+01	1.610128e+01	3.415070e+00
1374	1.700000e+01	2.100000e+01	1.881112e+01	3.544683e+00
1375	2.100000e+01	4.400000e+01	4.660313e+01	3.380268e+00
1376	4.400000e+01	1.180000e+02	1.149489e+02	2.656652e+00
1377	1.180000e+02	1.520000e+02	1.477793e+02	2.401835e+00
1378	1.520000e+02	7.100000e+01	7.157794e+01	3.305446e+00
1379	7.100000e+01	2.700000e+01	2.698233e+01	3.452688e+00
1380	2.700000e+01	1.600000e+01	1.686767e+01	3.434186e+00
1381	1.600000e+01	1.800000e+01	1.401380e+01	3.554807e+00
1382	1.800000e+01	3.300000e+01	3.853087e+01	3.489068e+00
1383	3.300000e+01	8.800000e+01	8.976051e+01	2.930455e+00
1384	8.800000e+01	1.600000e+02	1.552131e+02	2.131060e+00
1385	1.600000e+02	9.900000e+01	9.525665e+01	3.179443e+00
1386	9.900000e+01	3.700000e+01	3.609021e+01	3.394732e+00
1387	3.700000e+01	1.900000e+01	2.236363e+01	3.455834e+00
1388	1.900000e+01	1.700000e+01	1.708588e+01	3.463808e+00
1389	1.700000e+01	2.400000e+01	2.547210e+01	3.516279e+00
1390	2.400000e+01	6.100000e+01	5.417957e+01	3.213077e+00
1391	6.100000e+01	1.460000e+02	1.427363e+02	2.298746e+00
1392	1.460000e+02	1.350000e+02	1.300846e+02	2.839205e+00
1393	1.350000e+02	5.200000e+01	4.966558e+01	3.383170e+00
1394	5.200000e+01	2.300000e+01	2.407364e+01	3.490018e+00
1395	2.300000e+01	1.500000e+01	1.486520e+01	3.431030e+00
1396	1.500000e+01	1.900000e+01	1.468125e+01	3.594113e+00
1397	1.900000e+01	4.000000e+01	3.933793e+01	3.443072e+00
1398	4.000000e+01	1.110000e+02	1.060229e+02	2.747157e+00
1399	1.110000e+02	1.620000e+02	1.597392e+02	2.322397e+00
1400	1.620000e+02	7.700000e+01	7.812096e+01	3.332293e+00
1401	7.700000e+01	2.900000e+01	2.994654e+01	3.464549e+00
1402	2.900000e+01	1.700000e+01	1.898611e+01	3.432088e+00
1403	1.700000e+01	1.600000e+01	1.704342e+01	3.519982e+00
1404	1.600000e+01	2.700000e+01	2.608491e+01	3.539497e+00
1405	2.700000e+01	7.500000e+01	7.722639e+01	3.085207e+00
1406	7.500000e+01	1.630000e+02	1.530070e+02	2.119446e+00
1407	1.630000e+02	1.180000e+02	1.127196e+02	3.123640e+00
1408	1.180000e+02	4.200000e+01	4.250078e+01	3.403758e+00
1409	4.200000e+01	2.000000e+01	1.735136e+01	3.488536e+00
1410	2.000000e+01	1.600000e+01	1.452895e+01	3.453527e+00
1411	1.600000e+01	2.000000e+01	2.256268e+01	3.570751e+00
1412	2.000000e+01	4.600000e+01	3.889566e+01	3.366368e+00
1413	4.600000e+01	1.300000e+02	1.250833e+02	2.579371e+00
1414	1.300000e+02	1.600000e+02	1.506624e+02	2.583268e+00
1415	1.600000e+02	6.500000e+01	6.704729e+01	3.414507e+00
1416	6.500000e+01	2.400000e+01	2.303446e+01	3.493990e+00
1417	2.400000e+01	1.500000e+01	1.451447e+01	3.443890e+00
1418	1.500000e+01	1.600000e+01	1.628141e+01	3.591898e+00
1419	1.600000e+01	2.900000e+01	3.588800e+01	3.546863e+00
1420	2.900000e+01	8.300000e+01	8.630941e+01	3.027912e+00
1421	8.300000e+01	1.720000e+02	1.699177e+02	2.084342e+00
1422	1.720000e+02	1.080000e+02	1.018881e+02	3.257962e+00
1423	1.080000e+02	3.600000e+01	3.627633e+01	3.427410e+00
1424	3.600000e+01	1.800000e+01	1.869915e+01	3.493971e+00
1425	1.800000e+01	1.400000e+01	1.405997e+01	3.483629e+00
1426	1.400000e+01	2.000000e+01	1.463886e+01	3.604002e+00
1427	2.000000e+01	4.700000e+01	5.215687e+01	3.339215e+00
1428	4.700000e+01	1.360000e+02	1.285086e+02	2.508923e+00
1429	1.360000e+02	1.610000e+02	1.500763e+02	2.665509e+00
1430	1.610000e+02	6.200000e+01	6.154975e+01	3.447788e+00
1431	6.200000e+01	2.300000e+01	2.264755e+01	3.508613e+00
1432	2.300000e+01	1.500000e+01	1.693719e+01	3.444207e+00
1433	1.500000e+01	1.400000e+01	1.576267e+01	3.597996e+00
1434	1.400000e+01	2.700000e+01	2.569606e+01	3.587189e+00
1435	2.700000e+01	8.100000e+01	8.411926e+01	3.084798e+00
1436	8.100000e+01	1.780000e+02	1.755579e+02	2.081882e+00
1437	1.780000e+02	1.120000e+02	1.087154e+02	3.305692e+00
1438	1.120000e+02	3.600000e+01	3.755661e+01	3.437053e+00
1439	3.600000e+01	1.700000e+01	1.498700e+01	3.516055e+00
1440	1.700000e+01	1.300000e+01	1.587489e+01	3.499375e+00
1441	1.300000e+01	1.600000e+01	1.230318e+01	3.637252e+00
1442	1.600000e+01	4.000000e+01	3.303904e+01	3.451093e+00
1443	4.000000e+01	1.280000e+02	1.233311e+02	2.649322e+00
1444	1.280000e+02	1.730000e+02	1.737311e+02	2.536206e+00
1445	1.730000e+02	6.700000e+01	6.293631e+01	3.461527e+00
1446	6.700000e+01	2.200000e+01	2.143785e+01	3.528040e+00
1447	2.200000e+01	1.300000e+01	1.384111e+01	3.477445e+00
1448	1.300000e+01	1.200000e+01	1.120482e+01	3.631448e+00
1449	1.200000e+01	2.100000e+01	1.741240e+01	3.646634e+00
1450	2.100000e+01	6.400000e+01	6.608502e+01	3.247345e+00
1451	6.400000e+01	1.730000e+02	1.725206e+02	2.134954e+00
1452	1.730000e+02	1.340000e+02	1.285561e+02	3.191151e+00
1453	1.340000e+02	3.900000e+01	4.122276e+01	3.482119e+00
1454	3.900000e+01	1.500000e+01	1.627990e+01	3.598268e+00
1455	1.500000e+01	1.100000e+01	1.102805e+01	3.540159e+00
1456	1.100000e+01	1.300000e+01	1.434049e+01	3.706254e+00
1457	1.300000e+01	2.900000e+01	3.116560e+01	3.582253e+00
1458	2.900000e+01	9.800000e+01	9.831236e+01	2.979188e+00
1459	9.800000e+01	1.920000e+02	1.944130e+02	2.153974e+00
1460	1.920000e+02	9.200000e+01	9.001701e+01	3.485639e+00
1461	9.200000e+01	2.700000e+01	2.700903e+01	3.489932e+00
1462	2.700000e+01	1.200000e+01	1.020579e+01	3.535812e+00
1463	1.200000e+01	1.100000e+01	9.441659e+00	3.603279e+00
1464	1.100000e+01	1.500000e+01	1.945955e+01	3.674910e+00
1465	1.500000e+01	3.900000e+01	4.058056e+01	3.446847e+00
1466	3.900000e+01	1.370000e+02	1.365164e+02	2.587170e+00
1467	1.370000e+02	1.840000e+02	1.803172e+02	2.637359e+00
1468	1.840000e+02	6.300000e+01	6.309318e+01	3.530105e+00
1469	6.300000e+01	2.000000e+01	1.704466e+01	3.525598e+00
1470	2.000000e+01	1.100000e+01	1.137947e+01	3.479243e+00
1471	1.100000e+01	1.000000e+01	1.030531e+01	3.685646e+00
1472	1.000000e+01	1.500000e+01	1.563979e+01	3.705685e+00
1473	1.500000e+01	5.000000e+01	5.454294e+01	3.415042e+00
1474	5.000000e+01	1.670000e+02	1.634525e+02	2.275840e+00
1475	1.670000e+02	1.630000e+02	1.624486e+02	3.054389e+00
1476	1.630000e+02	4.600000e+01	4.615818e+01	3.560831e+00
1477	4.600000e+01	1.600000e+01	1.906364e+01	3.605073e+00
1478	1.600000e+01	9.000000e+00	1.065289e+01	3.519146e+00
1479	9.000000e+00	9.000000e+00	4.505386e+00	3.761177e+00
1480	9.000000e+00	1.600000e+01	1.628802e+01	3.714295e+00
1481	1.600000e+01	5.600000e+01	5.471598e+01	3.381615e+00
1482	5.600000e+01	1.870000e+02	1.841691e+02	2.178344e+00
1483	1.870000e+02	1.520000e+02	1.471735e+02	3.274753e+00
1484	1.520000e+02	3.900000e+01	4.220609e+01	3.588079e+00
1485	3.900000e+01	1.300000e+01	1.306410e+01	3.643810e+00
1486	1.300000e+01	8.000000e+00	6.536844e+00	3.574604e+00
1487	8.000000e+00	9.000000e+00	6.911097e+00	3.790723e+00
1488	9.000000e+00	1.500000e+01	1.306676e+01	3.689691e+00
1489	1.500000e+01	5.200000e+01	5.564475e+01	3.387367e+00
1490	5.200000e+01	1.890000e+02	1.810963e+02	2.225052e+00
1491	1.890000e+02	1.650000e+02	1.574331e+02	3.242683e+00
1492	1.650000e+02	4.000000e+01	4.138071e+01	3.647336e+00
1493	4.000000e+01	1.400000e+01	1.293727e+01	3.652213e+00
1494	1.400000e+01	8.000000e+00	6.425738e+00	3.547798e+00
1495	8.000000e+00	8.000000e+00	6.135790e+00	3.788985e+00
1496	8.000000e+00	1.100000e+01	1.323348e+01	3.717994e+00
1497	1.100000e+01	3.100000e+01	3.399622e+01	3.512798e+00
1498	3.100000e+01	1.450000e+02	1.309961e+02	2.625503e+00
1499	1.450000e+02	2.250000e+02	2.166676e+02	2.565545e+00
1500	2.250000e+02	6.100000e+01	6.170792e+01	3.739806e+00
1501	6.100000e+01	1.500000e+01	1.495300e+01	3.565867e+00
1502	1.500000e+01	9.000000e+00	1.170337e+01	3.491633e+00
1503	9.000000e+00	7.000000e+00	6.430143e+00	3.710500e+00
1504	7.000000e+00	7.000000e+00	8.760347e+00	3.765215e+00
1505	7.000000e+00	8.000000e+00	1.260918e+01	3.660824e+00
1506	8.000000e+00	3.100000e+01	3.779586e+01	3.279886e+00
1507	3.100000e+01	1.760000e+02	1.424106e+02	2.510267e+00
1508	1.760000e+02	2.310000e+02	2.235622e+02	2.454620e+00
1509	2.310000e+02	4.800000e+01	4.844440e+01	3.885153e+00
1510	4.800000e+01	1.200000e+01	1.353020e+01	3.599032e+00
1511	1.200000e+01	8.000000e+00	1.463768e+01	3.527332e+00
1512	8.000000e+00	6.000000e+00	1.538307e+01	3.738896e+00
1513	6.000000e+00	5.000000e+00	8.135224e+00	3.785093e+00
1514	5.000000e+00	4.000000e+00	4.449724e+00	3.717908e+00
1515	4.000000e+00	6.000000e+00	1.847679e+01	3.391085e+00
1516	6.000000e+00	2.600000e+01	4.480562e+01	3.190417e+00
1517	2.600000e+01	1.180000e+02	1.175117e+02	2.589729e+00
1518	1.180000e+02	1.310000e+02	1.397547e+02	4.763910e-01
1519	1.310000e+02	6.700000e+01	5.887915e+01	2.750296e+00
1520	6.700000e+01	3.500000e+01	3.182010e+01	3.206650e+00
1521	3.500000e+01	2.800000e+01	1.614360e+01	3.259044e+00
1522	2.800000e+01	3.800000e+01	2.704635e+01	3.282437e+00
1523	3.800000e+01	6.200000e+01	6.146405e+01	2.996860e+00
1524	6.200000e+01	9.600000e+01	9.736337e+01	2.412358e+00
1525	9.600000e+01	9.300000e+01	8.764233e+01	2.349861e+00
1526	9.300000e+01	5.900000e+01	5.267884e+01	2.973638e+00
1527	5.900000e+01	3.700000e+01	3.659029e+01	3.199512e+00
1528	3.700000e+01	3.100000e+01	3.399653e+01	3.153412e+00
1529	3.100000e+01	4.100000e+01	3.451631e+01	3.093671e+00
1530	4.100000e+01	6.500000e+01	6.826225e+01	2.861269e+00
1531	6.500000e+01	9.800000e+01	9.284383e+01	2.357874e+00
1532	9.800000e+01	9.200000e+01	9.438661e+01	2.357593e+00
1533	9.200000e+01	5.800000e+01	5.857166e+01	2.958597e+00
1534	5.800000e+01	3.600000e+01	3.447095e+01	3.173945e+00
1535	3.600000e+01	3.100000e+01	2.994912e+01	3.173218e+00
1536	3.100000e+01	4.100000e+01	3.959786e+01	3.126351e+00
1537	4.100000e+01	6.600000e+01	6.670116e+01	2.847796e+00
1538	6.600000e+01	9.900000e+01	9.797788e+01	2.332458e+00
1539	9.900000e+01	9.200000e+01	9.748459e+01	2.353193e+00
1540	9.200000e+01	5.600000e+01	5.583270e+01	2.970566e+00
1541	5.600000e+01	3.500000e+01	3.639880e+01	3.195639e+00
1542	3.500000e+01	3.200000e+01	2.938850e+01	3.175234e+00
1543	3.200000e+01	4.000000e+01	4.521028e+01	3.098586e+00
1544	4.000000e+01	6.800000e+01	7.005803e+01	2.871023e+00
1545	6.800000e+01	1.020000e+02	9.871213e+01	2.302476e+00
1546	1.020000e+02	9.300000e+01	9.325495e+01	2.404175e+00
1547	9.300000e+01	5.700000e+01	5.767456e+01	3.010056e+00
1548	5.700000e+01	3.500000e+01	3.268321e+01	3.189038e+00
1549	3.500000e+01	3.000000e+01	2.982579e+01	3.180722e+00
1550	3.000000e+01	3.900000e+01	3.958665e+01	3.146219e+00
1551	3.900000e+01	6.700000e+01	6.937702e+01	2.887807e+00
1552	6.700000e+01	1.040000e+02	1.049141e+02	2.311363e+00
1553	1.040000e+02	9.400000e+01	9.901074e+01	2.385338e+00
1554	9.400000e+01	5.500000e+01	5.337970e+01	3.033718e+00
1555	5.500000e+01	3.300000e+01	3.367769e+01	3.224029e+00
1556	3.300000e+01	2.900000e+01	3.012521e+01	3.213167e+00
1557	2.900000e+01	3.800000e+01	3.673839e+01	3.171075e+00
1558	3.800000e+01	6.700000e+01	6.679985e+01	2.908321e+00
1559	6.700000e+01	1.050000e+02	1.060891e+02	2.295481e+00
1560	1.050000e+02	9.500000e+01	1.002417e+02	2.388443e+00
1561	9.500000e+01	5.500000e+01	5.554094e+01	3.036242e+00
1562	5.500000e+01	3.200000e+01	3.597770e+01	3.233604e+00
1563	3.200000e+01	2.800000e+01	2.841681e+01	3.234447e+00
1564	2.800000e+01	3.700000e+01	3.910170e+01	3.201406e+00
1565	3.700000e+01	6.600000e+01	6.889202e+01	2.938774e+00
1566	6.600000e+01	1.080000e+02	1.069993e+02	2.308174e+00
1567	1.080000e+02	9.700000e+01	1.035973e+02	2.391392e+00
1568	9.700000e+01	5.500000e+01	5.853624e+01	3.066334e+00
1569	5.500000e+01	3.200000e+01	3.195501e+01	3.262504e+00
1570	3.200000e+01	2.700000e+01	2.582823e+01	3.243915e+00
1571	2.700000e+01	3.600000e+01	4.053193e+01	3.225041e+00
1572	3.600000e+01	6.500000e+01	6.643540e+01	2.959873e+00
1573	6.500000e+01	1.080000e+02	1.103647e+02	2.336654e+00
1574	1.080000e+02	1.000000e+02	1.050216e+02	2.390917e+00
1575	1.000000e+02	5.500000e+01	5.714739e+01	3.079347e+00
1576	5.500000e+01	3.100000e+01	3.530682e+01	3.290489e+00
1577	3.100000e+01	2.600000e+01	2.752580e+01	3.262877e+00
1578	2.600000e+01	3.300000e+01	3.203079e+01	3.251889e+00
1579	3.300000e+01	6.400000e+01	6.630744e+01	3.040545e+00
1580	6.400000e+01	1.090000e+02	1.092148e+02	2.325170e+00
1581	1.090000e+02	1.030000e+02	1.116177e+02	2.367607e+00
1582	1.030000e+02	5.600000e+01	5.664446e+01	3.070314e+00
1583	5.600000e+01	3.100000e+01	3.393876e+01	3.303463e+00
1584	3.100000e+01	2.400000e+01	2.783539e+01	3.277073e+00
1585	2.400000e+01	3.100000e+01	3.004241e+01	3.304973e+00
1586	3.100000e+01	6.000000e+01	6.344745e+01	3.094769e+00
1587	6.000000e+01	1.080000e+02	1.128629e+02	2.388261e+00
1588	1.080000e+02	1.080000e+02	1.144330e+02	2.339810e+00
1589	1.080000e+02	5.900000e+01	5.962051e+01	3.071330e+00
1590	5.900000e+01	3.100000e+01	3.009409e+01	3.320401e+00
1591	3.100000e+01	2.400000e+01	2.597602e+01	3.294291e+00
1592	2.400000e+01	3.000000e+01	2.960663e+01	3.313337e+00
1593	3.000000e+01	5.700000e+01	6.250737e+01	3.133123e+00
1594	5.700000e+01	1.080000e+02	1.094303e+02	2.428986e+00
1595	1.080000e+02	1.130000e+02	1.142927e+02	2.306940e+00
1596	1.130000e+02	6.200000e+01	6.457592e+01	3.070600e+00
1597	6.200000e+01	3.100000e+01	3.276268e+01	3.325516e+00
1598	3.100000e+01	2.200000e+01	2.440247e+01	3.326459e+00
1599	2.200000e+01	2.800000e+01	2.334467e+01	3.375779e+00
1600	2.800000e+01	5.400000e+01	5.469396e+01	3.197299e+00
1601	5.400000e+01	1.050000e+02	1.085871e+02	2.483812e+00
1602	1.050000e+02	1.190000e+02	1.187607e+02	2.279090e+00
1603	1.190000e+02	6.500000e+01	6.384521e+01	3.059818e+00
1604	6.500000e+01	3.300000e+01	3.183990e+01	3.344009e+00
1605	3.300000e+01	2.300000e+01	2.491698e+01	3.309571e+00
1606	2.300000e+01	2.700000e+01	2.535630e+01	3.363359e+00
1607	2.700000e+01	4.900000e+01	5.455819e+01	3.227252e+00
1608	4.900000e+01	1.000000e+02	9.575615e+01	2.580811e+00
1609	1.000000e+02	1.240000e+02	1.270406e+02	2.222420e+00
1610	1.240000e+02	7.100000e+01	7.475351e+01	3.016467e+00
1611	7.100000e+01	3.500000e+01	3.243853e+01	3.336576e+00
1612	3.500000e+01	2.300000e+01	2.411308e+01	3.325025e+00
1613	2.300000e+01	2.500000e+01	2.233916e+01	3.364862e+00
1614	2.500000e+01	4.400000e+01	4.324083e+01	3.282704e+00
1615	4.400000e+01	9.500000e+01	9.169309e+01	2.680524e+00
1616	9.500000e+01	1.290000e+02	1.305213e+02	2.194631e+00
1617	1.290000e+02	8.000000e+01	7.993902e+01	2.969057e+00
1618	8.000000e+01	3.600000e+01	3.315744e+01	3.324971e+00
1619	3.600000e+01	2.400000e+01	2.501830e+01	3.375655e+00
1620	2.400000e+01	2.400000e+01	2.565747e+01	3.355100e+00
1621	2.400000e+01	4.000000e+01	3.930779e+01	3.312605e+00
1622	4.000000e+01	8.800000e+01	8.430446e+01	2.790681e+00
