Index	Input Santa Fe	Target	Training result	Node vc difference
1224	3.100000e+01	3.600000e+01	3.626349e+01	4.418053e+00
1225	3.600000e+01	5.900000e+01	5.788122e+01	4.192256e+00
1226	5.900000e+01	9.700000e+01	9.425951e+01	3.220559e+00
1227	9.700000e+01	1.010000e+02	9.910120e+01	2.570801e+00
1228	1.010000e+02	6.500000e+01	6.337113e+01	3.317134e+00
1229	6.500000e+01	3.900000e+01	3.863461e+01	3.906168e+00
1230	3.900000e+01	3.100000e+01	3.350991e+01	4.351584e+00
1231	3.100000e+01	3.600000e+01	3.650037e+01	4.408208e+00
1232	3.600000e+01	5.800000e+01	5.353539e+01	4.167971e+00
1233	5.800000e+01	9.800000e+01	9.354928e+01	3.221818e+00
1234	9.800000e+01	1.030000e+02	1.033070e+02	2.565738e+00
1235	1.030000e+02	6.500000e+01	6.461412e+01	3.316784e+00
1236	6.500000e+01	3.800000e+01	3.715089e+01	3.908431e+00
1237	3.800000e+01	2.900000e+01	2.971709e+01	4.373909e+00
1238	2.900000e+01	3.500000e+01	3.384746e+01	4.440274e+00
1239	3.500000e+01	5.900000e+01	6.007376e+01	4.182324e+00
1240	5.900000e+01	1.000000e+02	9.827219e+01	3.179963e+00
1241	1.000000e+02	1.060000e+02	1.048225e+02	2.567153e+00
1242	1.060000e+02	6.500000e+01	6.553259e+01	3.361125e+00
1243	6.500000e+01	3.600000e+01	3.578491e+01	3.930742e+00
1244	3.600000e+01	2.900000e+01	2.622114e+01	4.422444e+00
1245	2.900000e+01	3.300000e+01	3.177814e+01	4.446362e+00
1246	3.300000e+01	5.700000e+01	5.726621e+01	4.217850e+00
1247	5.700000e+01	1.000000e+02	1.035818e+02	3.201646e+00
1248	1.000000e+02	1.090000e+02	1.071740e+02	2.525111e+00
1249	1.090000e+02	6.600000e+01	6.574706e+01	3.360144e+00
1250	6.600000e+01	3.600000e+01	3.417734e+01	3.934851e+00
1251	3.600000e+01	2.800000e+01	2.773336e+01	4.435347e+00
1252	2.800000e+01	3.200000e+01	3.285724e+01	4.472145e+00
1253	3.200000e+01	5.600000e+01	5.343984e+01	4.249257e+00
1254	5.600000e+01	1.000000e+02	9.910936e+01	3.229106e+00
1255	1.000000e+02	1.120000e+02	1.093639e+02	2.515532e+00
1256	1.120000e+02	6.800000e+01	6.694198e+01	3.359199e+00
1257	6.800000e+01	3.700000e+01	3.776674e+01	3.909306e+00
1258	3.700000e+01	2.700000e+01	3.007091e+01	4.431534e+00
1259	2.700000e+01	3.000000e+01	3.253487e+01	4.502398e+00
1260	3.000000e+01	5.400000e+01	5.112268e+01	4.302874e+00
1261	5.400000e+01	1.000000e+02	1.004646e+02	3.291150e+00
1262	1.000000e+02	1.160000e+02	1.127820e+02	2.486339e+00
1263	1.160000e+02	7.100000e+01	7.039863e+01	3.365216e+00
1264	7.100000e+01	3.700000e+01	3.846105e+01	3.897107e+00
1265	3.700000e+01	2.700000e+01	2.820897e+01	4.447906e+00
1266	2.700000e+01	3.000000e+01	3.071664e+01	4.508400e+00
1267	3.000000e+01	5.100000e+01	5.172638e+01	4.320906e+00
1268	5.100000e+01	9.800000e+01	9.933457e+01	3.374533e+00
1269	9.800000e+01	1.200000e+02	1.148041e+02	2.450607e+00
1270	1.200000e+02	7.400000e+01	7.300534e+01	3.350703e+00
1271	7.400000e+01	3.700000e+01	3.827172e+01	3.870921e+00
1272	3.700000e+01	2.600000e+01	2.730405e+01	4.466171e+00
1273	2.600000e+01	2.800000e+01	2.891280e+01	4.536330e+00
1274	2.800000e+01	4.800000e+01	4.864683e+01	4.378597e+00
1275	4.800000e+01	9.500000e+01	9.285015e+01	3.477048e+00
1276	9.500000e+01	1.240000e+02	1.170259e+02	2.403764e+00
1277	1.240000e+02	7.900000e+01	7.564757e+01	3.332374e+00
1278	7.900000e+01	3.900000e+01	3.598689e+01	3.843202e+00
1279	3.900000e+01	2.700000e+01	3.289563e+01	4.448464e+00
1280	2.700000e+01	2.700000e+01	2.810285e+01	4.541606e+00
1281	2.700000e+01	4.400000e+01	4.293322e+01	4.427992e+00
1282	4.400000e+01	9.100000e+01	8.612466e+01	3.617409e+00
1283	9.100000e+01	1.280000e+02	1.188262e+02	2.398903e+00
1284	1.280000e+02	8.500000e+01	8.166154e+01	3.291337e+00
1285	8.500000e+01	4.100000e+01	4.025274e+01	3.817005e+00
1286	4.100000e+01	2.600000e+01	2.534436e+01	4.425123e+00
1287	2.600000e+01	2.600000e+01	2.648831e+01	4.583197e+00
1288	2.600000e+01	4.100000e+01	4.358399e+01	4.456679e+00
1289	4.100000e+01	8.500000e+01	8.121612e+01	3.737967e+00
1290	8.500000e+01	1.300000e+02	1.245889e+02	2.411175e+00
1291	1.300000e+02	9.100000e+01	8.868838e+01	3.209619e+00
1292	9.100000e+01	4.400000e+01	4.275727e+01	3.775543e+00
1293	4.400000e+01	2.600000e+01	2.838107e+01	4.386302e+00
1294	2.600000e+01	2.500000e+01	2.490537e+01	4.608694e+00
1295	2.500000e+01	3.700000e+01	3.729391e+01	4.493822e+00
1296	3.700000e+01	7.700000e+01	7.751799e+01	3.879494e+00
1297	7.700000e+01	1.310000e+02	1.227395e+02	2.496699e+00
1298	1.310000e+02	1.010000e+02	9.822434e+01	3.078916e+00
1299	1.010000e+02	4.700000e+01	4.577072e+01	3.744754e+00
1300	4.700000e+01	2.700000e+01	2.545637e+01	4.338892e+00
1301	2.700000e+01	2.400000e+01	2.512537e+01	4.620293e+00
1302	2.400000e+01	3.400000e+01	3.633627e+01	4.522633e+00
1303	3.400000e+01	6.800000e+01	6.968846e+01	4.013969e+00
1304	6.800000e+01	1.290000e+02	1.187293e+02	2.665043e+00
1305	1.290000e+02	1.120000e+02	1.070542e+02	2.913473e+00
1306	1.120000e+02	5.300000e+01	5.003573e+01	3.710538e+00
1307	5.300000e+01	2.800000e+01	3.294074e+01	4.244516e+00
1308	2.800000e+01	2.300000e+01	2.536290e+01	4.639150e+00
1309	2.300000e+01	3.000000e+01	3.525838e+01	4.546682e+00
1310	3.000000e+01	6.100000e+01	6.048551e+01	4.176551e+00
1311	6.100000e+01	1.230000e+02	1.186976e+02	2.878584e+00
1312	1.230000e+02	1.230000e+02	1.162003e+02	2.731170e+00
1313	1.230000e+02	6.000000e+01	5.661093e+01	3.691734e+00
1314	6.000000e+01	3.000000e+01	3.005381e+01	4.137038e+00
1315	3.000000e+01	2.200000e+01	2.780851e+01	4.629582e+00
1316	2.200000e+01	2.600000e+01	2.796630e+01	4.586722e+00
1317	2.600000e+01	5.200000e+01	4.956893e+01	4.334624e+00
1318	5.200000e+01	1.130000e+02	1.097639e+02	3.156131e+00
1319	1.130000e+02	1.330000e+02	1.259424e+02	2.513414e+00
1320	1.330000e+02	6.800000e+01	6.472391e+01	3.630354e+00
1321	6.800000e+01	3.100000e+01	3.148551e+01	4.038725e+00
1322	3.100000e+01	2.100000e+01	2.396239e+01	4.627624e+00
1323	2.100000e+01	2.400000e+01	2.441960e+01	4.625205e+00
1324	2.400000e+01	4.400000e+01	4.437597e+01	4.420193e+00
1325	4.400000e+01	1.010000e+02	9.941542e+01	3.447104e+00
1326	1.010000e+02	1.400000e+02	1.301397e+02	2.346921e+00
1327	1.400000e+02	8.100000e+01	7.506340e+01	3.544821e+00
1328	8.100000e+01	3.400000e+01	3.597410e+01	3.916242e+00
1329	3.400000e+01	2.100000e+01	2.254409e+01	4.596260e+00
1330	2.100000e+01	2.100000e+01	2.008569e+01	4.657631e+00
1331	2.100000e+01	3.600000e+01	3.606594e+01	4.525855e+00
1332	3.600000e+01	8.600000e+01	8.526837e+01	3.747966e+00
1333	8.600000e+01	1.440000e+02	1.394269e+02	2.301963e+00
1334	1.440000e+02	9.500000e+01	9.312973e+01	3.381152e+00
1335	9.500000e+01	3.900000e+01	3.899341e+01	3.848277e+00
1336	3.900000e+01	2.200000e+01	1.965778e+01	4.515574e+00
1337	2.200000e+01	1.900000e+01	2.005073e+01	4.694715e+00
1338	1.900000e+01	3.000000e+01	2.685972e+01	4.596849e+00
1339	3.000000e+01	7.100000e+01	7.035921e+01	4.003114e+00
1340	7.100000e+01	1.400000e+02	1.382784e+02	2.482455e+00
1341	1.400000e+02	1.140000e+02	1.103354e+02	3.090176e+00
1342	1.140000e+02	4.800000e+01	4.729202e+01	3.810795e+00
1343	4.800000e+01	2.300000e+01	2.591212e+01	4.360104e+00
1344	2.300000e+01	1.900000e+01	2.204060e+01	4.730535e+00
1345	1.900000e+01	2.500000e+01	2.665953e+01	4.619838e+00
1346	2.500000e+01	5.500000e+01	5.294477e+01	4.241964e+00
1347	5.500000e+01	1.270000e+02	1.224067e+02	2.913558e+00
1348	1.270000e+02	1.330000e+02	1.310710e+02	2.686175e+00
1349	1.330000e+02	6.000000e+01	5.849688e+01	3.767717e+00
1350	6.000000e+01	2.600000e+01	2.404507e+01	4.164886e+00
1351	2.600000e+01	1.800000e+01	2.055342e+01	4.721027e+00
1352	1.800000e+01	2.100000e+01	1.809372e+01	4.658364e+00
1353	2.100000e+01	4.200000e+01	4.328397e+01	4.437384e+00
1354	4.200000e+01	1.070000e+02	1.046712e+02	3.382535e+00
1355	1.070000e+02	1.470000e+02	1.417811e+02	2.329402e+00
1356	1.470000e+02	7.600000e+01	7.315973e+01	3.676028e+00
1357	7.600000e+01	3.100000e+01	3.424179e+01	3.980491e+00
1358	3.100000e+01	1.800000e+01	1.890924e+01	4.673010e+00
1359	1.800000e+01	1.900000e+01	1.702762e+01	4.705532e+00
1360	1.900000e+01	3.200000e+01	3.447974e+01	4.548608e+00
1361	3.200000e+01	8.400000e+01	8.113944e+01	3.799963e+00
1362	8.400000e+01	1.520000e+02	1.532131e+02	2.248222e+00
1363	1.520000e+02	9.900000e+01	9.827913e+01	3.438466e+00
1364	9.900000e+01	3.900000e+01	3.901969e+01	3.882937e+00
1365	3.900000e+01	1.900000e+01	2.039069e+01	4.546838e+00
1366	1.900000e+01	1.700000e+01	1.428651e+01	4.768496e+00
1367	1.700000e+01	2.600000e+01	2.496899e+01	4.633706e+00
1368	2.600000e+01	6.200000e+01	6.462845e+01	4.107548e+00
1369	6.200000e+01	1.430000e+02	1.453831e+02	2.621028e+00
1370	1.430000e+02	1.270000e+02	1.261003e+02	3.003340e+00
1371	1.270000e+02	5.100000e+01	4.997232e+01	3.873888e+00
1372	5.100000e+01	2.300000e+01	2.025485e+01	4.331979e+00
1373	2.300000e+01	1.700000e+01	1.808915e+01	4.762900e+00
1374	1.700000e+01	2.100000e+01	2.212880e+01	4.664306e+00
1375	2.100000e+01	4.400000e+01	4.508099e+01	4.383212e+00
1376	4.400000e+01	1.180000e+02	1.127370e+02	3.220667e+00
1377	1.180000e+02	1.520000e+02	1.530114e+02	2.440656e+00
1378	1.520000e+02	7.100000e+01	6.835431e+01	3.832343e+00
1379	7.100000e+01	2.700000e+01	2.590842e+01	4.073713e+00
1380	2.700000e+01	1.600000e+01	1.486622e+01	4.755349e+00
1381	1.600000e+01	1.800000e+01	1.698281e+01	4.727566e+00
1382	1.800000e+01	3.300000e+01	3.626001e+01	4.554600e+00
1383	3.300000e+01	8.800000e+01	8.779661e+01	3.699499e+00
1384	8.800000e+01	1.600000e+02	1.579880e+02	2.201492e+00
1385	1.600000e+02	9.900000e+01	9.335245e+01	3.589022e+00
1386	9.900000e+01	3.700000e+01	3.678303e+01	3.933398e+00
1387	3.700000e+01	1.900000e+01	2.189296e+01	4.622084e+00
1388	1.900000e+01	1.700000e+01	1.883800e+01	4.781045e+00
1389	1.700000e+01	2.400000e+01	2.717221e+01	4.639185e+00
1390	2.400000e+01	6.100000e+01	5.537628e+01	4.137985e+00
1391	6.100000e+01	1.460000e+02	1.452337e+02	2.622799e+00
1392	1.460000e+02	1.350000e+02	1.298924e+02	3.028664e+00
1393	1.350000e+02	5.200000e+01	5.355954e+01	3.955147e+00
1394	5.200000e+01	2.300000e+01	2.160590e+01	4.358139e+00
1395	2.300000e+01	1.500000e+01	2.226521e+01	4.797156e+00
1396	1.500000e+01	1.900000e+01	1.783710e+01	4.708127e+00
1397	1.900000e+01	4.000000e+01	4.059818e+01	4.440521e+00
1398	4.000000e+01	1.110000e+02	1.067909e+02	3.326683e+00
1399	1.110000e+02	1.620000e+02	1.593377e+02	2.321981e+00
1400	1.620000e+02	7.700000e+01	7.526107e+01	3.860516e+00
1401	7.700000e+01	2.900000e+01	2.553770e+01	4.047788e+00
1402	2.900000e+01	1.700000e+01	2.231894e+01	4.757073e+00
1403	1.700000e+01	1.600000e+01	1.925907e+01	4.734713e+00
1404	1.600000e+01	2.700000e+01	2.750417e+01	4.625839e+00
1405	2.700000e+01	7.500000e+01	7.369512e+01	3.898347e+00
1406	7.500000e+01	1.630000e+02	1.625990e+02	2.270006e+00
1407	1.630000e+02	1.180000e+02	1.133100e+02	3.462374e+00
1408	1.180000e+02	4.200000e+01	4.201417e+01	3.985755e+00
1409	4.200000e+01	2.000000e+01	2.135877e+01	4.560320e+00
1410	2.000000e+01	1.600000e+01	2.121650e+01	4.820220e+00
1411	1.600000e+01	2.000000e+01	2.447237e+01	4.681692e+00
1412	2.000000e+01	4.600000e+01	4.798804e+01	4.326651e+00
1413	4.600000e+01	1.300000e+02	1.256992e+02	3.057434e+00
1414	1.300000e+02	1.600000e+02	1.496878e+02	2.605110e+00
1415	1.600000e+02	6.500000e+01	6.094234e+01	4.007232e+00
1416	6.500000e+01	2.400000e+01	2.280439e+01	4.192276e+00
1417	2.400000e+01	1.500000e+01	1.801582e+01	4.837308e+00
1418	1.500000e+01	1.600000e+01	1.923304e+01	4.732564e+00
1419	1.600000e+01	2.900000e+01	3.143173e+01	4.580191e+00
1420	2.900000e+01	8.300000e+01	8.522367e+01	3.755747e+00
1421	8.300000e+01	1.720000e+02	1.642181e+02	2.163272e+00
1422	1.720000e+02	1.080000e+02	1.022504e+02	3.680157e+00
1423	1.080000e+02	3.600000e+01	3.528953e+01	4.001254e+00
1424	3.600000e+01	1.800000e+01	2.119137e+01	4.682147e+00
1425	1.800000e+01	1.400000e+01	1.827478e+01	4.827658e+00
1426	1.400000e+01	2.000000e+01	2.247918e+01	4.700168e+00
1427	2.000000e+01	4.700000e+01	5.578033e+01	4.256855e+00
1428	4.700000e+01	1.360000e+02	1.335966e+02	2.949347e+00
1429	1.360000e+02	1.610000e+02	1.524787e+02	2.709260e+00
1430	1.610000e+02	6.200000e+01	5.923268e+01	4.062366e+00
1431	6.200000e+01	2.300000e+01	2.215065e+01	4.252579e+00
1432	2.300000e+01	1.500000e+01	1.718567e+01	4.865365e+00
1433	1.500000e+01	1.400000e+01	1.785022e+01	4.737516e+00
1434	1.400000e+01	2.700000e+01	2.368548e+01	4.624199e+00
1435	2.700000e+01	8.100000e+01	8.511419e+01	3.787678e+00
1436	8.100000e+01	1.780000e+02	1.730669e+02	2.146073e+00
1437	1.780000e+02	1.120000e+02	1.073927e+02	3.719402e+00
1438	1.120000e+02	3.600000e+01	3.505036e+01	4.049356e+00
1439	3.600000e+01	1.700000e+01	1.842003e+01	4.712979e+00
1440	1.700000e+01	1.300000e+01	1.540742e+01	4.867361e+00
1441	1.300000e+01	1.600000e+01	1.576405e+01	4.722477e+00
1442	1.600000e+01	4.000000e+01	3.933268e+01	4.372881e+00
1443	4.000000e+01	1.280000e+02	1.289390e+02	3.153063e+00
1444	1.280000e+02	1.730000e+02	1.660952e+02	2.499618e+00
1445	1.730000e+02	6.700000e+01	6.685972e+01	4.098128e+00
1446	6.700000e+01	2.200000e+01	1.808163e+01	4.208648e+00
1447	2.200000e+01	1.300000e+01	1.416979e+01	4.908789e+00
1448	1.300000e+01	1.200000e+01	1.416937e+01	4.771550e+00
1449	1.200000e+01	2.100000e+01	2.060951e+01	4.674816e+00
1450	2.100000e+01	6.400000e+01	6.995143e+01	3.984090e+00
1451	6.400000e+01	1.730000e+02	1.737570e+02	2.341090e+00
1452	1.730000e+02	1.340000e+02	1.332642e+02	3.456973e+00
1453	1.340000e+02	3.900000e+01	3.862470e+01	4.128443e+00
1454	3.900000e+01	1.500000e+01	1.491835e+01	4.655932e+00
1455	1.500000e+01	1.100000e+01	1.156606e+01	4.936734e+00
1456	1.100000e+01	1.300000e+01	1.329508e+01	4.764988e+00
1457	1.300000e+01	2.900000e+01	3.012903e+01	4.512241e+00
1458	2.900000e+01	9.800000e+01	1.011166e+02	3.542524e+00
1459	9.800000e+01	1.920000e+02	1.930581e+02	2.070134e+00
1460	1.920000e+02	9.200000e+01	9.030497e+01	4.008103e+00
1461	9.200000e+01	2.700000e+01	2.593574e+01	4.096785e+00
1462	2.700000e+01	1.200000e+01	1.427935e+01	4.898036e+00
1463	1.200000e+01	1.100000e+01	6.865184e+00	4.890027e+00
1464	1.100000e+01	1.500000e+01	1.921904e+01	4.735143e+00
1465	1.500000e+01	3.900000e+01	3.936925e+01	4.260135e+00
1466	3.900000e+01	1.370000e+02	1.346541e+02	3.069149e+00
1467	1.370000e+02	1.840000e+02	1.794411e+02	2.609356e+00
1468	1.840000e+02	6.300000e+01	6.492052e+01	4.277574e+00
1469	6.300000e+01	2.000000e+01	1.818873e+01	4.324690e+00
1470	2.000000e+01	1.100000e+01	1.037737e+01	4.965883e+00
1471	1.100000e+01	1.000000e+01	1.343970e+01	4.822296e+00
1472	1.000000e+01	1.500000e+01	2.025685e+01	4.720066e+00
1473	1.500000e+01	5.000000e+01	4.585326e+01	4.139241e+00
1474	5.000000e+01	1.670000e+02	1.651946e+02	2.623352e+00
1475	1.670000e+02	1.630000e+02	1.616558e+02	3.197846e+00
1476	1.630000e+02	4.600000e+01	4.934548e+01	4.323866e+00
1477	4.600000e+01	1.600000e+01	1.532204e+01	4.591260e+00
1478	1.600000e+01	9.000000e+00	1.612838e+01	4.990522e+00
1479	9.000000e+00	9.000000e+00	7.490347e+00	4.829308e+00
1480	9.000000e+00	1.600000e+01	1.680260e+01	4.664211e+00
1481	1.600000e+01	5.600000e+01	5.506500e+01	4.004206e+00
1482	5.600000e+01	1.870000e+02	1.835732e+02	2.352583e+00
1483	1.870000e+02	1.520000e+02	1.518876e+02	3.521155e+00
1484	1.520000e+02	3.900000e+01	3.960874e+01	4.353124e+00
1485	3.900000e+01	1.300000e+01	1.211433e+01	4.754952e+00
1486	1.300000e+01	8.000000e+00	1.167740e+01	5.021378e+00
1487	8.000000e+00	9.000000e+00	4.430241e+00	4.844911e+00
1488	9.000000e+00	1.500000e+01	1.774791e+01	4.613573e+00
1489	1.500000e+01	5.200000e+01	4.879315e+01	3.995781e+00
1490	5.200000e+01	1.890000e+02	1.843931e+02	2.393844e+00
1491	1.890000e+02	1.650000e+02	1.638971e+02	3.492213e+00
1492	1.650000e+02	4.000000e+01	3.751794e+01	4.482915e+00
1493	4.000000e+01	1.400000e+01	1.467187e+01	4.792212e+00
1494	1.400000e+01	8.000000e+00	1.098626e+01	5.036249e+00
1495	8.000000e+00	8.000000e+00	4.771694e+00	4.857854e+00
1496	8.000000e+00	1.100000e+01	1.176876e+01	4.651341e+00
1497	1.100000e+01	3.100000e+01	3.642140e+01	4.129774e+00
1498	3.100000e+01	1.450000e+02	1.317667e+02	3.054645e+00
1499	1.450000e+02	2.250000e+02	2.222929e+02	2.607206e+00
1500	2.250000e+02	6.100000e+01	6.101911e+01	4.755735e+00
1501	6.100000e+01	1.500000e+01	1.174827e+01	4.548219e+00
1502	1.500000e+01	9.000000e+00	7.630766e+00	5.150438e+00
1503	9.000000e+00	7.000000e+00	9.413226e+00	4.884664e+00
1504	7.000000e+00	7.000000e+00	1.062094e+01	4.766034e+00
1505	7.000000e+00	8.000000e+00	1.861610e+01	4.344317e+00
1506	8.000000e+00	3.100000e+01	2.942710e+01	4.014265e+00
1507	3.100000e+01	1.760000e+02	1.544886e+02	2.988318e+00
1508	1.760000e+02	2.310000e+02	2.194344e+02	3.075443e+00
1509	2.310000e+02	4.800000e+01	4.221938e+01	5.046900e+00
1510	4.800000e+01	1.200000e+01	9.368807e+00	4.833436e+00
1511	1.200000e+01	8.000000e+00	7.258700e+00	5.192868e+00
1512	8.000000e+00	6.000000e+00	6.560913e+00	4.901211e+00
1513	6.000000e+00	5.000000e+00	3.365586e+00	4.727790e+00
1514	5.000000e+00	4.000000e+00	6.960119e+00	4.356859e+00
1515	4.000000e+00	6.000000e+00	1.534814e+01	4.099803e+00
1516	6.000000e+00	2.600000e+01	3.922051e+01	3.996505e+00
1517	2.600000e+01	1.180000e+02	1.234956e+02	3.253162e+00
1518	1.180000e+02	1.310000e+02	1.424057e+02	2.018071e+00
1519	1.310000e+02	6.700000e+01	5.805286e+01	3.837245e+00
1520	6.700000e+01	3.500000e+01	3.311549e+01	4.321227e+00
1521	3.500000e+01	2.800000e+01	2.760654e+01	4.807136e+00
1522	2.800000e+01	3.800000e+01	3.686817e+01	4.659668e+00
1523	3.800000e+01	6.200000e+01	6.785457e+01	4.210360e+00
1524	6.200000e+01	9.600000e+01	9.980640e+01	2.973634e+00
1525	9.600000e+01	9.300000e+01	9.389098e+01	2.555678e+00
1526	9.300000e+01	5.900000e+01	6.028055e+01	3.256050e+00
1527	5.900000e+01	3.700000e+01	3.581256e+01	3.887073e+00
1528	3.700000e+01	3.100000e+01	3.248739e+01	4.326281e+00
1529	3.100000e+01	4.100000e+01	3.894204e+01	4.384138e+00
1530	4.100000e+01	6.500000e+01	6.761237e+01	4.026870e+00
1531	6.500000e+01	9.800000e+01	9.210360e+01	3.046260e+00
1532	9.800000e+01	9.200000e+01	9.031466e+01	2.753621e+00
1533	9.200000e+01	5.800000e+01	5.826913e+01	3.385373e+00
1534	5.800000e+01	3.600000e+01	3.422579e+01	3.980658e+00
1535	3.600000e+01	3.100000e+01	2.633967e+01	4.350706e+00
1536	3.100000e+01	4.100000e+01	3.790628e+01	4.363643e+00
1537	4.100000e+01	6.600000e+01	6.802047e+01	3.981760e+00
1538	6.600000e+01	9.900000e+01	9.821980e+01	2.963876e+00
1539	9.900000e+01	9.200000e+01	8.923101e+01	2.698626e+00
1540	9.200000e+01	5.600000e+01	5.576906e+01	3.415395e+00
1541	5.600000e+01	3.500000e+01	3.543621e+01	4.033056e+00
1542	3.500000e+01	3.200000e+01	2.785163e+01	4.382163e+00
1543	3.200000e+01	4.000000e+01	3.984993e+01	4.354371e+00
1544	4.000000e+01	6.800000e+01	7.050463e+01	3.986296e+00
1545	6.800000e+01	1.020000e+02	1.023535e+02	2.887913e+00
1546	1.020000e+02	9.300000e+01	9.405760e+01	2.710060e+00
1547	9.300000e+01	5.700000e+01	6.127373e+01	3.449447e+00
1548	5.700000e+01	3.500000e+01	3.590103e+01	4.049917e+00
1549	3.500000e+01	3.000000e+01	3.392560e+01	4.398548e+00
1550	3.000000e+01	3.900000e+01	3.658006e+01	4.409249e+00
1551	3.900000e+01	6.700000e+01	6.649786e+01	4.009541e+00
1552	6.700000e+01	1.040000e+02	1.042893e+02	2.889731e+00
1553	1.040000e+02	9.400000e+01	9.515467e+01	2.703669e+00
1554	9.400000e+01	5.500000e+01	5.830784e+01	3.450229e+00
1555	5.500000e+01	3.300000e+01	3.374819e+01	4.065786e+00
1556	3.300000e+01	2.900000e+01	2.564393e+01	4.435502e+00
1557	2.900000e+01	3.800000e+01	3.805050e+01	4.409704e+00
1558	3.800000e+01	6.700000e+01	6.537061e+01	4.006004e+00
1559	6.700000e+01	1.050000e+02	1.038506e+02	2.864991e+00
1560	1.050000e+02	9.500000e+01	9.849134e+01	2.700156e+00
1561	9.500000e+01	5.500000e+01	5.579224e+01	3.462585e+00
1562	5.500000e+01	3.200000e+01	3.198099e+01	4.075167e+00
1563	3.200000e+01	2.800000e+01	2.750737e+01	4.456527e+00
1564	2.800000e+01	3.700000e+01	3.925544e+01	4.437007e+00
1565	3.700000e+01	6.600000e+01	6.818689e+01	4.017180e+00
1566	6.600000e+01	1.080000e+02	1.070943e+02	2.871587e+00
1567	1.080000e+02	9.700000e+01	9.921930e+01	2.693034e+00
1568	9.700000e+01	5.500000e+01	5.587225e+01	3.474483e+00
1569	5.500000e+01	3.200000e+01	3.252689e+01	4.085683e+00
1570	3.200000e+01	2.700000e+01	2.528412e+01	4.460425e+00
1571	2.700000e+01	3.600000e+01	3.543162e+01	4.456600e+00
1572	3.600000e+01	6.500000e+01	6.646609e+01	4.053778e+00
1573	6.500000e+01	1.080000e+02	1.066203e+02	2.879780e+00
1574	1.080000e+02	1.000000e+02	1.020442e+02	2.672660e+00
1575	1.000000e+02	5.500000e+01	5.598527e+01	3.475214e+00
1576	5.500000e+01	3.100000e+01	3.175892e+01	4.092436e+00
1577	3.100000e+01	2.600000e+01	2.544236e+01	4.491412e+00
1578	2.600000e+01	3.300000e+01	3.331105e+01	4.473571e+00
1579	3.300000e+01	6.400000e+01	5.653081e+01	4.121014e+00
1580	6.400000e+01	1.090000e+02	1.104313e+02	2.902396e+00
1581	1.090000e+02	1.030000e+02	1.078122e+02	2.648024e+00
1582	1.030000e+02	5.600000e+01	5.894455e+01	3.474625e+00
1583	5.600000e+01	3.100000e+01	3.065356e+01	4.073776e+00
1584	3.100000e+01	2.400000e+01	2.093580e+01	4.506004e+00
1585	2.400000e+01	3.100000e+01	2.941335e+01	4.513211e+00
1586	3.100000e+01	6.000000e+01	5.572671e+01	4.170297e+00
1587	6.000000e+01	1.080000e+02	1.102880e+02	2.982481e+00
1588	1.080000e+02	1.080000e+02	1.118898e+02	2.577284e+00
1589	1.080000e+02	5.900000e+01	6.274762e+01	3.450726e+00
1590	5.900000e+01	3.100000e+01	3.283202e+01	4.033589e+00
1591	3.100000e+01	2.400000e+01	2.285691e+01	4.528613e+00
1592	2.400000e+01	3.000000e+01	2.702161e+01	4.512544e+00
1593	3.000000e+01	5.700000e+01	5.417635e+01	4.223549e+00
1594	5.700000e+01	1.080000e+02	1.101293e+02	3.081273e+00
1595	1.080000e+02	1.130000e+02	1.129324e+02	2.538173e+00
1596	1.130000e+02	6.200000e+01	6.039759e+01	3.461005e+00
1597	6.200000e+01	3.100000e+01	3.119646e+01	4.004973e+00
1598	3.100000e+01	2.200000e+01	2.165410e+01	4.534339e+00
1599	2.200000e+01	2.800000e+01	2.354836e+01	4.564715e+00
1600	2.800000e+01	5.400000e+01	5.150475e+01	4.286527e+00
1601	5.400000e+01	1.050000e+02	1.055546e+02	3.176900e+00
1602	1.050000e+02	1.190000e+02	1.187508e+02	2.481670e+00
1603	1.190000e+02	6.500000e+01	6.598268e+01	3.445656e+00
1604	6.500000e+01	3.300000e+01	3.231578e+01	3.971638e+00
1605	3.300000e+01	2.300000e+01	2.418834e+01	4.520472e+00
1606	2.300000e+01	2.700000e+01	2.434010e+01	4.557314e+00
1607	2.700000e+01	4.900000e+01	4.804548e+01	4.340538e+00
1608	4.900000e+01	1.000000e+02	9.999453e+01	3.349676e+00
1609	1.000000e+02	1.240000e+02	1.259791e+02	2.412932e+00
1610	1.240000e+02	7.100000e+01	7.364893e+01	3.405798e+00
1611	7.100000e+01	3.500000e+01	3.481493e+01	3.911572e+00
1612	3.500000e+01	2.300000e+01	2.427317e+01	4.501706e+00
1613	2.300000e+01	2.500000e+01	2.729375e+01	4.582990e+00
1614	2.500000e+01	4.400000e+01	3.772301e+01	4.418260e+00
1615	4.400000e+01	9.500000e+01	9.740576e+01	3.526665e+00
1616	9.500000e+01	1.290000e+02	1.278492e+02	2.352395e+00
1617	1.290000e+02	8.000000e+01	7.928286e+01	3.357995e+00
1618	8.000000e+01	3.600000e+01	3.649017e+01	3.839683e+00
1619	3.600000e+01	2.400000e+01	2.399557e+01	4.506850e+00
1620	2.400000e+01	2.400000e+01	2.543921e+01	4.585804e+00
1621	2.400000e+01	4.000000e+01	3.979236e+01	4.470162e+00
1622	4.000000e+01	8.800000e+01	8.544393e+01	3.688444e+00
