Index	Input data	Target	Training result	Node vc difference
1174	-8.261089e-02	-2.564989e-01	-2.802038e-01	7.197546e+00
1175	-6.137035e-01	-9.372173e-01	-9.896259e-01	1.130038e+01
1176	3.878293e-01	9.383355e-01	9.171436e-01	2.380755e+00
1177	-3.854478e-01	-9.357240e-01	-9.325390e-01	1.001122e+01
1178	-2.579156e-01	-7.241871e-01	-7.050551e-01	8.426325e+00
1179	2.028677e-01	5.947903e-01	6.410057e-01	4.079128e+00
1180	1.816771e-01	5.400244e-01	5.629822e-01	4.735811e+00
1181	5.675407e-01	9.777629e-01	9.561560e-01	2.185703e+00
1182	9.442569e-02	2.921715e-01	1.805978e-01	5.884445e+00
1183	-8.245195e-01	-5.249032e-01	-5.184936e-01	1.229508e+01
1184	8.640092e-01	4.156012e-01	4.397389e-01	8.120398e-01
1185	2.804581e-01	7.711456e-01	8.330370e-01	4.677026e+00
1186	4.081586e-01	9.584785e-01	8.761785e-01	3.205857e+00
1187	-6.654096e-01	-8.685191e-01	-9.421331e-01	1.183224e+01
1188	-6.691211e-01	-8.626838e-01	-9.010125e-01	1.131027e+01
1189	8.570092e-01	4.354912e-01	4.668437e-01	4.967305e-01
1190	-5.294721e-02	-1.654894e-01	-8.371309e-02	7.340350e+00
1191	4.905167e-01	9.995327e-01	9.920813e-01	2.240957e+00
1192	-3.847567e-01	-9.349564e-01	-9.907826e-01	1.005332e+01
1193	9.684005e-02	2.994134e-01	3.622048e-01	5.083494e+00
1194	-8.510514e-01	-4.522544e-01	-5.300817e-01	1.252156e+01
1195	4.573569e-01	9.909422e-01	9.732958e-01	1.924381e+00
1196	2.474244e-01	7.010813e-01	6.517036e-01	4.516228e+00
1197	-9.344622e-01	-2.058980e-01	-1.613377e-01	1.266378e+01
1198	6.064568e-01	9.449096e-01	8.960963e-01	1.100992e+00
1199	-1.773732e-01	-5.286011e-01	-5.824368e-01	8.349222e+00
1200	-8.973330e-02	-2.780491e-01	-1.809410e-01	6.990934e+00
1201	-3.222681e-02	-1.010196e-01	-1.139485e-01	6.459826e+00
1202	-2.812286e-01	-7.726836e-01	-7.249038e-01	8.882698e+00
1203	-4.873795e-01	-9.991830e-01	-9.160829e-01	1.037931e+01
1204	-4.388364e-01	-9.814620e-01	-9.000440e-01	9.893758e+00
1205	-4.470903e-01	-9.860990e-01	-9.624931e-01	9.959885e+00
1206	5.386695e-01	9.927335e-01	1.000705e+00	1.301120e+00
1207	2.459208e-01	6.977068e-01	6.634051e-01	4.630261e+00
1208	3.964395e-01	9.473386e-01	9.092406e-01	3.203335e+00
1209	1.514903e-01	4.579427e-01	3.817709e-01	5.203783e+00
1210	8.514781e-01	4.510589e-01	4.503882e-01	1.937871e+00
1211	-8.150086e-01	-5.500846e-01	-5.808428e-01	1.251707e+01
1212	-4.002652e-01	-9.511170e-01	-9.347565e-01	9.439317e+00
1213	1.041298e-01	3.211727e-01	4.817672e-01	4.971546e+00
1214	9.489421e-01	1.612079e-01	1.145339e-01	1.719021e+00
1215	2.341600e-01	6.707818e-01	6.603712e-01	5.042631e+00
1216	-6.187120e-01	-9.316170e-01	-9.516356e-01	1.139809e+01
1217	-6.045883e-01	-9.468138e-01	-9.375104e-01	1.099338e+01
1218	8.407702e-02	2.609458e-01	3.326170e-01	5.109669e+00
1219	9.238432e-01	2.384069e-01	1.535608e-01	1.601441e+00
1220	-9.837019e-01	-5.274425e-02	-7.665733e-02	1.285466e+01
1221	1.315123e-01	4.013117e-01	3.658985e-01	4.688945e+00
1222	-8.532954e-02	-2.647405e-01	-2.065998e-01	7.180197e+00
1223	2.551912e-01	7.182614e-01	7.287971e-01	3.802010e+00
1224	-6.278452e-02	-1.958689e-01	-2.102605e-01	7.037245e+00
1225	1.872273e-02	5.875550e-02	3.726121e-05	6.003951e+00
1226	-7.154175e-01	-7.803227e-01	-7.801967e-01	1.194349e+01
1227	-1.929827e-01	-5.695560e-01	-5.757192e-01	7.742861e+00
1228	-6.865993e-01	-8.336428e-01	-8.724001e-01	1.160859e+01
1229	2.326782e-01	6.673237e-01	6.683167e-01	3.754203e+00
1230	2.799440e-01	7.701167e-01	7.751580e-01	3.942088e+00
1231	6.748469e-01	8.534520e-01	8.637875e-01	2.243033e+00
1232	-6.368931e-01	-9.093622e-01	-9.127088e-01	1.171281e+01
1233	7.569350e-01	6.924048e-01	7.266807e-01	9.319517e-01
1234	5.804659e-02	1.812588e-01	1.045257e-01	6.340116e+00
1235	-1.238173e-01	-3.790657e-01	-3.500911e-01	7.452170e+00
1236	-7.944443e-01	-6.028253e-01	-6.156122e-01	1.220381e+01
1237	2.839741e-01	7.781272e-01	7.232260e-01	3.247522e+00
1238	-3.518592e-01	-8.933913e-01	-9.384562e-01	9.694779e+00
1239	9.846312e-01	4.982992e-02	2.386980e-02	1.116405e+00
1240	-7.444819e-01	-7.200813e-01	-6.620580e-01	1.223801e+01
1241	7.068083e-01	7.969413e-01	9.091981e-01	1.060949e+00
1242	7.371211e-01	7.359254e-01	8.748318e-01	2.844949e+00
1243	-6.400406e-01	-9.052064e-01	-9.609613e-01	1.167792e+01
1244	-9.735071e-01	-8.467869e-02	-9.661985e-02	1.226778e+01
1245	-5.692723e-02	-1.778011e-01	-2.380263e-01	6.426902e+00
1246	-1.870537e-02	-5.870109e-02	-7.371800e-02	6.407547e+00
1247	6.686720e-01	8.633960e-01	8.951635e-01	1.407787e+00
1248	-1.023248e-01	-3.158002e-01	-4.291328e-01	7.700223e+00
1249	9.659532e-01	1.082868e-01	4.685757e-02	1.613595e+00
1250	-1.795882e-01	-5.344923e-01	-4.754423e-01	8.471020e+00
1251	-2.108686e-01	-6.147960e-01	-6.077799e-01	8.088820e+00
1252	2.152279e-01	6.255339e-01	6.071591e-01	3.994843e+00
1253	-1.595903e-01	-4.804025e-01	-5.396668e-01	7.948837e+00
1254	8.910084e-02	2.761410e-01	3.172480e-01	5.251857e+00
1255	-5.294528e-01	-9.957998e-01	-1.043256e+00	1.091433e+01
1256	3.756031e-01	9.243748e-01	9.960344e-01	2.523484e+00
1257	3.077231e-01	8.227604e-01	7.170305e-01	3.943088e+00
1258	-7.263393e-01	-7.584211e-01	-7.357773e-01	1.203873e+01
1259	8.105904e-02	2.517861e-01	2.751081e-01	5.143775e+00
1260	4.132688e-01	9.629307e-01	9.181848e-01	2.695737e+00
1261	-2.731374e-01	-7.563082e-01	-7.534424e-01	9.076758e+00
1262	5.362924e-01	9.936040e-01	1.010679e+00	1.586423e+00
1263	-4.939476e-01	-9.998040e-01	-1.072732e+00	1.086537e+01
1264	7.329216e-01	7.447892e-01	8.332256e-01	9.278940e-01
1265	-5.014498e-01	-9.999929e-01	-1.006046e+00	1.093310e+01
1266	4.175438e-01	9.664648e-01	1.055868e+00	2.359868e+00
1267	6.366129e-02	1.985679e-01	1.516576e-01	6.013201e+00
1268	1.881437e-01	5.570016e-01	5.486253e-01	4.548546e+00
1269	5.946053e-01	9.564338e-01	8.812950e-01	2.032593e+00
1270	-3.012558e-01	-8.110491e-01	-8.699743e-01	9.398950e+00
1271	-3.228500e-01	-8.488199e-01	-8.374006e-01	9.016197e+00
1272	1.012229e-01	3.125154e-01	3.588673e-01	5.018578e+00
1273	6.684870e-01	8.636891e-01	8.542988e-01	1.604089e+00
1274	-3.866973e-01	-9.371008e-01	-9.467033e-01	1.009755e+01
1275	-6.825616e-01	-8.405779e-01	-8.534114e-01	1.141969e+01
1276	3.285084e-01	8.580786e-01	8.350735e-01	2.877493e+00
1277	9.756010e-01	7.812584e-02	-5.253818e-02	2.232149e+00
1278	6.947193e-01	8.192914e-01	9.272795e-01	3.351435e+00
1279	-3.749881e-01	-9.236365e-01	-8.964288e-01	9.908802e+00
1280	9.503465e-01	1.568544e-01	1.033478e-01	1.237415e+00
1281	5.380450e-01	9.929676e-01	1.064050e+00	3.391653e+00
1282	-4.663706e-01	-9.943456e-01	-1.009711e+00	1.058293e+01
1283	5.918607e-01	9.589143e-01	1.014571e+00	1.249154e+00
1284	9.337481e-01	2.080918e-01	1.995697e-01	2.716443e+00
1285	9.584068e-01	1.318105e-01	2.145131e-01	3.344311e+00
1286	-9.569806e-01	-1.362484e-01	-3.656563e-02	1.270843e+01
1287	4.181058e-01	9.669164e-01	9.324533e-01	2.296059e+00
1288	5.757741e-01	9.720151e-01	9.686364e-01	2.501633e+00
1289	-9.240659e-01	-2.377277e-01	-1.837999e-01	1.278857e+01
1290	-1.798455e-01	-5.351749e-01	-5.525524e-01	7.583731e+00
1291	-1.818156e-01	-5.403904e-01	-4.951818e-01	7.866667e+00
1292	-6.661385e-01	-8.673823e-01	-8.599965e-01	1.163929e+01
1293	8.887221e-01	3.438419e-01	3.776171e-01	6.901100e-01
1294	-6.489342e-01	-8.929872e-01	-8.157901e-01	1.179166e+01
1295	4.154641e-01	9.647673e-01	9.986323e-01	2.374826e+00
1296	-4.659006e-01	-9.941879e-01	-9.991121e-01	1.061635e+01
1297	-8.965134e-01	-3.207682e-01	-4.363343e-01	1.224640e+01
1298	1.747742e-01	5.216562e-01	4.226000e-01	4.239320e+00
1299	2.270716e-01	6.541096e-01	6.143849e-01	4.324068e+00
1300	8.401300e-01	4.825682e-01	5.394757e-01	2.069472e+00
1301	-2.664285e-01	-7.423598e-01	-6.975867e-01	9.168387e+00
1302	-4.280912e-02	-1.340162e-01	-9.704265e-02	6.475494e+00
1303	6.586985e-01	8.787703e-01	8.427969e-01	1.254750e+00
1304	4.781349e-01	9.975891e-01	9.721897e-01	3.398592e+00
1305	7.920187e-02	2.461382e-01	1.583279e-01	5.920476e+00
1306	1.885430e-01	5.580425e-01	4.893145e-01	4.540341e+00
1307	-4.374031e-01	-9.805895e-01	-8.977336e-01	1.032188e+01
1308	6.040079e-01	9.473987e-01	9.804070e-01	1.023018e+00
1309	9.069355e-01	2.896060e-01	3.654343e-01	2.784554e+00
1310	-6.663787e-01	-8.670067e-01	-8.947820e-01	1.182057e+01
1311	-7.573685e-01	-6.914220e-01	-7.191131e-01	1.162618e+01
1312	8.268908e-01	5.185510e-01	5.107375e-01	5.157203e-01
1313	4.346960e-01	9.788874e-01	1.028160e+00	3.709989e+00
1314	-5.879609e-01	-9.623163e-01	-9.360983e-01	1.132501e+01
1315	-2.565876e-01	-7.213054e-01	-6.612401e-01	8.358991e+00
1316	5.839987e-01	9.656249e-01	9.414994e-01	1.089285e+00
1317	9.410072e-01	1.857449e-01	1.621104e-01	2.800806e+00
1318	2.716101e-01	7.531621e-01	7.110091e-01	4.783744e+00
1319	-3.280137e-01	-8.572800e-01	-8.383840e-01	9.371025e+00
1320	-5.619093e-01	-9.813182e-01	-9.233769e-01	1.089562e+01
1321	8.093793e-01	5.647593e-01	5.664012e-01	4.395643e-01
1322	-8.501486e-01	-4.547809e-01	-4.531752e-01	1.261200e+01
1323	8.254331e-01	5.224593e-01	5.909062e-01	9.833268e-01
1324	5.719249e-01	9.747834e-01	8.978791e-01	3.231152e+00
1325	4.893313e-01	9.994120e-01	9.319063e-01	3.275451e+00
1326	-4.807227e-01	-9.981201e-01	-1.044513e+00	1.069137e+01
1327	5.563794e-01	9.845107e-01	1.068218e+00	1.390932e+00
1328	9.930014e-01	2.356619e-02	-3.523942e-03	2.707930e+00
1329	-4.568820e-01	-9.907409e-01	-9.799831e-01	1.061436e+01
1330	-6.044414e-01	-9.469622e-01	-8.972719e-01	1.098371e+01
1331	3.185258e-02	9.985043e-02	5.903818e-02	5.617217e+00
1332	-1.121371e-01	-3.448796e-01	-3.288692e-01	7.377492e+00
1333	1.526283e-01	4.611165e-01	5.487522e-01	4.687721e+00
1334	-7.786872e-01	-6.415483e-01	-7.140161e-01	1.231243e+01
1335	6.978237e-01	8.136633e-01	8.282664e-01	7.907788e-01
1336	-4.823146e-01	-9.984140e-01	-9.986446e-01	1.078716e+01
1337	-9.182775e-01	-2.553420e-01	-2.971029e-01	1.220013e+01
1338	-7.427425e-01	-7.238604e-01	-8.096549e-01	1.156768e+01
1339	4.267193e-01	9.734613e-01	9.184902e-01	2.104950e+00
1340	6.414089e-01	9.033721e-01	8.524040e-01	2.428518e+00
1341	3.532264e-01	8.953119e-01	8.182638e-01	4.035104e+00
1342	5.229051e-01	9.974716e-01	9.504233e-01	2.743453e+00
1343	-9.587309e-01	-1.308018e-01	-7.999755e-02	1.282982e+01
1344	6.207295e-01	9.292960e-01	9.003200e-01	1.087827e+00
1345	9.297533e-02	2.878131e-01	2.054825e-01	5.941630e+00
1346	-5.680703e-01	-9.774129e-01	-8.936949e-01	1.111660e+01
1347	9.549304e-01	1.426232e-01	1.706034e-01	8.830640e-01
1348	-2.477662e-01	-7.018461e-01	-5.961334e-01	9.035539e+00
1349	-1.937103e-01	-5.714325e-01	-4.906986e-01	7.904489e+00
1350	-2.712970e-01	-7.525150e-01	-6.857474e-01	8.674431e+00
1351	4.718415e-01	9.960231e-01	1.058155e+00	1.823119e+00
1352	8.473825e-01	4.624989e-01	4.771651e-01	2.535919e+00
1353	-5.465676e-02	-1.707810e-01	-9.995772e-02	7.341814e+00
1354	8.050743e-01	5.758631e-01	4.766081e-01	1.590745e+00
1355	-6.130044e-01	-9.379806e-01	-9.575231e-01	1.165126e+01
1356	-6.024597e-01	-9.489433e-01	-9.106669e-01	1.090140e+01
1357	4.794238e-01	9.978618e-01	9.889596e-01	1.676282e+00
1358	-8.066317e-01	-5.718582e-01	-7.097209e-01	1.250613e+01
1359	2.253069e-02	7.068736e-02	6.630361e-02	5.696851e+00
1360	-5.037748e-01	-9.999389e-01	-9.281377e-01	1.067002e+01
1361	9.529215e-02	2.947724e-01	3.564046e-01	5.053823e+00
1362	4.216789e-01	9.697176e-01	9.447692e-01	2.629274e+00
1363	8.818854e-01	3.639196e-01	2.868839e-01	2.556167e+00
1364	8.492868e-02	2.635264e-01	3.473155e-01	6.168635e+00
1365	3.436533e-01	8.815197e-01	8.210379e-01	3.334854e+00
1366	8.618070e-01	4.218808e-01	3.645941e-01	2.280626e+00
1367	-9.311793e-01	-2.159742e-01	-2.745460e-01	1.277843e+01
1368	1.874608e-01	5.552197e-01	4.840815e-01	4.181900e+00
1369	8.159515e-01	5.476099e-01	5.168346e-01	1.728994e+00
1370	-5.316008e-01	-9.951596e-01	-9.216225e-01	1.114543e+01
1371	7.265477e-02	2.261622e-01	2.842447e-01	5.281370e+00
1372	-3.606414e-01	-9.054395e-01	-9.235350e-01	9.636095e+00
1373	-6.808867e-01	-8.434151e-01	-8.530540e-01	1.156374e+01
1374	4.968858e-01	9.999441e-01	1.000919e+00	1.554674e+00
1375	-1.490190e-01	-4.510306e-01	-4.491353e-01	8.042481e+00
1376	-4.972590e-01	-9.999558e-01	-9.600160e-01	1.047325e+01
1377	6.656139e-01	8.682009e-01	9.000655e-01	5.774118e-01
1378	9.130599e-01	2.711471e-01	2.929249e-01	2.894397e+00
1379	-2.935854e-01	-7.967260e-01	-7.049740e-01	9.346554e+00
1380	4.673983e-01	9.946831e-01	9.647328e-01	2.136101e+00
1381	-1.520062e-01	-4.593822e-01	-5.072187e-01	8.040615e+00
1382	5.959820e-01	9.551628e-01	9.879567e-01	1.511721e+00
1383	8.182881e-01	5.414561e-01	6.885164e-01	2.747004e+00
1384	-5.921727e-01	-9.586359e-01	-1.036625e+00	1.144607e+01
1385	-8.085989e-01	-5.667799e-01	-6.027559e-01	1.186513e+01
1386	-4.175434e-01	-9.664645e-01	-9.954248e-01	9.633716e+00
1387	-4.160755e-01	-9.652706e-01	-9.369301e-01	9.771176e+00
1388	-3.559991e-01	-8.991560e-01	-7.956553e-01	9.297883e+00
1389	-3.964912e-01	-9.473905e-01	-8.614762e-01	9.650343e+00
1390	-3.828028e-01	-9.327622e-01	-8.591423e-01	9.515515e+00
1391	-7.504432e-01	-7.069674e-01	-6.860106e-01	1.183419e+01
1392	-8.097607e-01	-5.637707e-01	-5.977967e-01	1.188434e+01
1393	-3.512803e-01	-8.925732e-01	-8.516513e-01	9.059981e+00
1394	-6.791183e-01	-8.463854e-01	-8.283653e-01	1.147277e+01
1395	-2.040853e-01	-5.978593e-01	-4.578665e-01	7.854848e+00
1396	-9.702564e-01	-9.484474e-02	5.316054e-02	1.254867e+01
1397	-4.827305e-01	-9.984866e-01	-1.047891e+00	1.009470e+01
1398	5.502249e-01	9.877149e-01	1.018927e+00	1.209018e+00
1399	5.026469e-01	9.999718e-01	9.957416e-01	3.112317e+00
1400	-1.552739e-01	-4.684715e-01	-5.868265e-01	8.038524e+00
1401	-4.387299e-01	-9.813979e-01	-9.437094e-01	1.005009e+01
1402	6.176304e-01	9.328459e-01	8.626218e-01	8.091573e-01
1403	-8.765131e-01	-3.795792e-01	-4.055532e-01	1.270373e+01
1404	-1.681820e-01	-5.038857e-01	-5.754212e-01	7.468102e+00
1405	3.981311e-01	9.490261e-01	9.206754e-01	2.485676e+00
1406	-6.654880e-01	-8.683970e-01	-9.056938e-01	1.188346e+01
1407	3.969038e-01	9.478044e-01	9.361417e-01	2.394670e+00
1408	-9.544886e-01	-1.439960e-01	-2.289803e-01	1.280473e+01
1409	4.963974e-01	9.999267e-01	9.625606e-01	1.755733e+00
1410	-4.125822e-02	-1.291887e-01	-1.190781e-01	7.064318e+00
1411	8.949202e-01	3.255027e-01	3.183416e-01	1.592039e+00
1412	3.305800e-01	8.614008e-01	8.882049e-01	4.369014e+00
1413	-7.559072e-01	-6.947297e-01	-6.437629e-01	1.211026e+01
1414	8.682087e-01	4.035718e-01	4.630960e-01	8.319177e-01
1415	2.703207e-01	7.504925e-01	7.564489e-01	4.720364e+00
1416	-6.245356e-01	-9.248157e-01	-8.453169e-01	1.148023e+01
1417	-9.358623e-01	-2.015938e-01	-3.061356e-01	1.230769e+01
1418	-7.229242e-01	-7.653665e-01	-8.560140e-01	1.149847e+01
1419	-6.609134e-01	-8.754299e-01	-8.150374e-01	1.120944e+01
1420	6.066362e-01	9.447250e-01	9.842973e-01	8.742483e-01
1421	-6.481561e-01	-8.940843e-01	-8.736741e-01	1.180889e+01
1422	-2.079786e-01	-6.076139e-01	-5.624390e-01	7.877423e+00
1423	5.367060e-01	9.934565e-01	1.001759e+00	1.442852e+00
1424	-3.149697e-01	-8.354795e-01	-8.636738e-01	9.505962e+00
1425	6.456278e-01	8.976119e-01	8.640969e-01	1.179914e+00
1426	-7.456219e-01	-7.175929e-01	-7.518945e-01	1.227457e+01
1427	6.149020e-01	9.358982e-01	9.942407e-01	1.208490e+00
1428	-7.148115e-01	-7.815114e-01	-8.808870e-01	1.210743e+01
1429	2.154745e-01	6.261379e-01	6.153522e-01	3.946052e+00
1430	-7.843958e-01	-6.276960e-01	-7.301355e-01	1.230754e+01
1431	4.041304e-01	9.547950e-01	9.277062e-01	2.332670e+00
1432	9.894207e-01	3.480462e-02	2.125444e-02	2.415506e+00
1433	-5.487014e-01	-9.884511e-01	-1.012784e+00	1.120884e+01
1434	-9.771956e-01	-7.313327e-02	-8.447080e-02	1.226931e+01
1435	1.230512e-01	3.768385e-01	2.422805e-01	4.714487e+00
1436	7.327895e-01	7.450660e-01	7.623809e-01	1.552827e+00
1437	-4.925070e-01	-9.997042e-01	-1.021751e+00	1.088091e+01
1438	-1.635032e-01	-4.911417e-01	-4.443009e-01	7.515854e+00
1439	6.350221e-01	9.117905e-01	8.383996e-01	1.016436e+00
1440	3.547272e-01	8.974010e-01	9.450301e-01	3.975959e+00
1441	-8.214522e-01	-5.330766e-01	-5.690061e-01	1.239273e+01
1442	3.514236e-01	8.927761e-01	8.544378e-01	2.730632e+00
1443	1.430949e-01	4.343513e-01	4.463385e-01	5.240380e+00
1444	2.384936e-01	6.808115e-01	7.558606e-01	4.198549e+00
1445	6.423155e-01	9.021477e-01	8.699329e-01	2.074441e+00
1446	-3.748309e-01	-9.234472e-01	-9.754552e-01	1.000790e+01
1447	2.058527e-01	6.022985e-01	6.196252e-01	4.089629e+00
1448	3.383166e-01	8.734845e-01	7.961876e-01	3.403335e+00
1449	-6.867529e-01	-8.333763e-01	-7.795767e-01	1.194753e+01
1450	5.387591e-01	9.926996e-01	9.789478e-01	1.420821e+00
1451	-2.687435e-01	-7.472104e-01	-7.436707e-01	9.110586e+00
1452	-2.604778e-01	-7.297117e-01	-6.596291e-01	8.511984e+00
1453	-6.605295e-01	-8.760120e-01	-8.971016e-01	1.147428e+01
1454	3.515292e-01	8.929254e-01	9.180194e-01	2.685026e+00
1455	2.645414e-01	7.383767e-01	6.851583e-01	4.232868e+00
1456	9.819707e-01	5.817185e-02	9.968344e-02	2.333358e+00
1457	-6.302358e-02	-1.966049e-01	-9.473766e-03	7.454742e+00
1458	7.288470e-01	7.532655e-01	8.058840e-01	1.578666e+00
1459	9.076805e-01	2.873661e-01	3.847087e-01	2.995555e+00
1460	-8.253838e-01	-5.225914e-01	-5.134894e-01	1.245269e+01
1461	-1.553420e-01	-4.686606e-01	-4.907773e-01	7.367874e+00
1462	-3.961793e-01	-9.470766e-01	-8.337021e-01	9.778504e+00
1463	5.735886e-01	9.736044e-01	9.907763e-01	1.130103e+00
1464	9.860086e-02	3.046840e-01	2.498418e-01	5.840792e+00
1465	2.834909e-01	7.771733e-01	7.695438e-01	3.783488e+00
1466	-1.545743e-01	-4.665296e-01	-4.552934e-01	7.922387e+00
1467	-7.787398e-01	-6.414214e-01	-6.584893e-01	1.210781e+01
1468	-7.328665e-01	-7.449047e-01	-7.403108e-01	1.160701e+01
1469	-6.109589e-01	-9.401880e-01	-9.292928e-01	1.091499e+01
1470	3.767943e-01	9.257953e-01	8.892010e-01	2.501037e+00
1471	-1.447289e-01	-4.389670e-01	-4.602830e-01	7.934469e+00
1472	7.467913e-01	7.150307e-01	7.751689e-01	1.243102e+00
1473	-1.137320e-01	-3.495760e-01	-3.748929e-01	7.838559e+00
1474	1.168800e-01	3.588199e-01	4.251978e-01	5.053035e+00
1475	2.567331e-01	7.216217e-01	6.632690e-01	3.937314e+00
1476	3.139641e-01	8.337403e-01	7.889007e-01	3.700133e+00
1477	1.944301e-01	5.732858e-01	4.678725e-01	4.741200e+00
1478	9.342170e-01	2.066514e-01	1.587153e-01	2.096920e+00
1479	9.328308e-01	2.109081e-01	2.363577e-01	3.336342e+00
1480	1.322189e-01	4.033431e-01	4.128784e-01	5.783450e+00
1481	3.202896e-01	8.445420e-01	7.647371e-01	3.566930e+00
1482	-1.104643e-01	-3.399444e-01	-4.131235e-01	7.554119e+00
1483	-9.236955e-01	-2.388573e-01	-2.723371e-01	1.260811e+01
1484	8.840593e-01	3.575529e-01	4.169356e-01	8.570476e-01
1485	1.752945e-01	5.230492e-01	5.475852e-01	5.454251e+00
1486	-3.216409e-01	-8.468065e-01	-8.408643e-01	9.273684e+00
1487	-8.219978e-02	-2.552510e-01	-1.889312e-01	6.834703e+00
1488	-8.617855e-01	-4.219419e-01	-5.088365e-01	1.247667e+01
1489	5.814056e-01	9.677094e-01	9.588161e-01	1.148056e+00
1490	-1.092229e-01	-3.362760e-01	-3.034617e-01	7.725435e+00
1491	5.615628e-01	9.815269e-01	9.878210e-01	1.795393e+00
1492	6.033105e-01	9.480973e-01	9.272046e-01	2.826003e+00
1493	-7.567332e-01	-6.928617e-01	-7.041495e-01	1.222255e+01
1494	6.092036e-01	9.420513e-01	9.837420e-01	1.181197e+00
1495	1.708296e-01	5.110491e-01	4.695192e-01	5.271650e+00
1496	4.009244e-01	9.517542e-01	8.912611e-01	3.049592e+00
1497	-5.274989e-01	-9.963428e-01	-9.819747e-01	1.104751e+01
1498	-5.485547e-01	-9.885208e-01	-1.021080e+00	1.066412e+01
1499	2.053880e-01	6.011331e-01	6.828785e-01	3.959843e+00
1500	5.800020e-01	9.688109e-01	9.655886e-01	2.071557e+00
1501	-3.603982e-01	-9.051151e-01	-9.316675e-01	9.860512e+00
1502	4.859832e-01	9.989962e-01	1.034754e+00	1.888049e+00
1503	4.168551e-01	9.659072e-01	9.848844e-01	3.373953e+00
1504	-8.126891e-01	-5.561523e-01	-5.030898e-01	1.241581e+01
1505	8.375516e-01	4.896434e-01	5.580590e-01	8.489183e-01
1506	-1.442062e-01	-4.374918e-01	-4.574443e-01	8.133501e+00
1507	-6.752190e-01	-8.528425e-01	-8.368683e-01	1.154516e+01
1508	-8.797733e-01	-3.700886e-01	-3.927209e-01	1.217999e+01
1509	-2.214371e-02	-6.947524e-02	-1.319098e-01	6.091740e+00
1510	2.553760e-01	7.186651e-01	7.608448e-01	3.853093e+00
1511	9.374415e-01	1.967346e-01	2.432253e-01	2.167899e+00
1512	-3.638401e-01	-9.096571e-01	-8.771278e-01	9.955091e+00
1513	-5.988630e-01	-9.524453e-01	-9.534698e-01	1.097402e+01
1514	-8.665408e-01	-4.083581e-01	-5.054721e-01	1.215277e+01
1515	-6.604955e-01	-8.760635e-01	-9.328104e-01	1.119786e+01
1516	-6.781238e-01	-8.480444e-01	-8.728223e-01	1.131499e+01
1517	-2.254227e-01	-6.501845e-01	-5.303678e-01	8.031105e+00
1518	6.190954e-02	1.931739e-01	2.303125e-01	5.479523e+00
1519	9.742608e-02	3.011686e-01	2.750131e-01	5.360129e+00
1520	9.857277e-01	4.639097e-02	-3.756693e-02	1.870810e+00
1521	-6.543276e-01	-8.852373e-01	-9.054917e-01	1.184307e+01
1522	-5.136962e-01	-9.991093e-01	-1.044471e+00	1.028263e+01
1523	-5.622612e-01	-9.811050e-01	-9.212429e-01	1.071754e+01
1524	-5.299804e-01	-9.956468e-01	-9.316093e-01	1.052215e+01
1525	2.042289e-01	5.982206e-01	6.383913e-01	3.989016e+00
1526	-9.239938e-01	-2.379474e-01	-2.536962e-01	1.274441e+01
1527	9.135458e-01	2.696781e-01	2.354818e-01	9.611835e-01
1528	5.102900e-01	9.995035e-01	1.004266e+00	3.548193e+00
1529	7.414702e-01	7.266109e-01	7.826658e-01	2.744366e+00
1530	-9.018866e-02	-2.794223e-01	-2.775503e-01	7.593595e+00
1531	-1.761488e-01	-5.253338e-01	-4.959788e-01	7.854422e+00
1532	-6.723488e-01	-8.575137e-01	-8.186438e-01	1.167623e+01
1533	4.588093e-01	9.915444e-01	9.366649e-01	1.814016e+00
1534	1.649288e-01	4.950363e-01	4.720239e-01	5.170649e+00
1535	4.086777e-01	9.589420e-01	9.423247e-01	2.985198e+00
1536	6.226556e-01	9.270453e-01	9.311649e-01	2.523525e+00
1537	1.344650e-01	4.097865e-01	3.398573e-01	5.583293e+00
1538	6.915278e-01	8.249961e-01	8.077436e-01	1.922658e+00
1539	2.576904e-01	7.236995e-01	7.017488e-01	4.672864e+00
1540	-9.048534e-01	-2.958575e-01	-2.696829e-01	1.260732e+01
1541	2.576366e-01	7.235827e-01	6.222846e-01	3.503843e+00
1542	-8.836680e-01	-3.587003e-01	-3.448991e-01	1.267244e+01
1543	-5.660213e-01	-9.787524e-01	-1.007175e+00	1.064803e+01
1544	-3.814903e-01	-9.312687e-01	-8.450670e-01	9.380514e+00
1545	1.252257e-01	3.831542e-01	4.392843e-01	4.799060e+00
1546	-8.730861e-01	-3.895125e-01	-3.169645e-01	1.259492e+01
1547	-7.933463e-01	-6.055725e-01	-7.543240e-01	1.181226e+01
1548	-5.137020e-01	-9.991085e-01	-9.678534e-01	1.026972e+01
1549	8.264915e-01	5.196228e-01	6.177199e-01	2.550870e-01
1550	-5.952878e-01	-9.558059e-01	-8.790918e-01	1.151891e+01
1551	-1.353753e-01	-4.123924e-01	-3.344109e-01	7.223172e+00
1552	3.658664e-01	9.122815e-01	9.228910e-01	2.749154e+00
1553	-6.473261e-01	-8.952486e-01	-8.627021e-01	1.179514e+01
1554	-5.880491e-01	-9.622409e-01	-9.484504e-01	1.084251e+01
1555	-2.865357e-01	-7.831541e-01	-6.670377e-01	8.586546e+00
1556	-8.925865e-01	-3.324225e-01	-2.789910e-01	1.235635e+01
